PC1,PC2,target
-4.863706471177851,0.3330670774891559,0
3.206956337299049,0.5014834404641302,1
4.425723974625901,0.24596646795209448,2
-0.2450194719411013,1.6639236521011231,1
-0.2403880913585405,-1.7917763228117765,1
0.8382714256280683,0.6300377341554505,0
4.589439940788564,0.0006090976426314405,2
-0.66828619527598,2.769570404633695,1
-4.537264911506547,0.32119933238476317,0
-0.8807287523835091,-1.6858936657204269,1
0.022018347991853468,-2.0248041832025225,1
5.053741662722252,0.09525000495792134,2
0.16291114755656277,-1.7836500388639123,1
-4.437955270259883,0.21483758373988618,0
4.49801466432608,0.24730614270003878,2
0.2398664814576177,1.7263431409466397,2
3.778999467023908,0.2875107727086306,2
4.723310208961852,0.16739447906874022,2
-4.157011226566189,0.181659984683938,0
-5.061442969402454,0.33712021388582264,0
-0.4579435692462939,-1.4539149642445335,1
-0.3368126234260806,-1.0981198456819772,1
-4.217171101148427,0.3439184405086578,0
-0.2531888619035174,-1.0967896015829046,1
2.347974392052306,0.39625990806485484,0
-4.284066442786093,0.37733031290653984,0
4.153625437489914,0.07148066530434191,2
-4.3203124858275626,0.4226299626177057,0
5.0065642350476764,0.22100867082972306,2
-4.207718306114283,0.4690843625679516,0
-0.48480825923772436,-1.9744596418833575,1
-0.3589901716883621,-1.5432981463904056,1
-4.085082362029506,0.28687709766915875,0
-0.36397431027347804,1.3417438108689004,0
-4.312803800415608,0.36788142680588903,0
-0.8634220886893922,1.7599515992081556,2
-0.1423850912909302,-2.1777850765159137,1
-4.263630613297769,0.14919593987545157,0
4.293867647304922,0.2725787275089468,2
-0.6754637762561608,-2.055441387056785,1
-0.8538367040763486,-1.5707129078069362,1
-4.478472592935741,0.2544095050994646,0
0.03433331667799994,-1.2012326814758802,1
-4.514968284094584,0.24965435059692723,0
-4.728848044942448,0.5227936825978807,0
-4.928209325745615,0.6189103694184239,0
-1.189927524860957,-1.6972038305468549,1
4.465425132405016,-0.020485655182728154,2
-0.6250561694097734,-1.644344152686846,1
-1.1108126597646937,2.1501972743351727,2
0.10189341556989509,0.47345139183631346,2
-4.398434089754678,0.37369152787924126,0
0.8247798550433848,1.4118051207684805,2
4.40207479072291,0.31230976133518434,2
-0.155505294409243,2.1591783547744154,1
0.6728439924068248,-1.6498370930349988,1
3.967183995004282,0.5105595715068757,2
4.530725808912672,-0.16696833762324692,2
-4.457143742624027,0.38990399899938716,0
-4.467496420489163,0.2918833553485067,0
-5.052804687737591,0.78378857209146,0
-0.30578490571342354,-1.5760783993306293,1
-4.18571573901176,0.4638272876337302,0
-0.6561550249385446,-1.6263514812057092,1
4.603174910462369,0.024123725318824066,2
1.7949373119387857,0.8645747939670112,2
-4.372833244216788,0.4104761365426819,0
4.998909593733966,-0.03195942287361277,2
-4.5346834058923875,0.46261706716993356,0
1.7446697447291717,0.6139828490459994,0
-4.73915595832854,0.5837508511811663,0
-0.07704539976471508,-1.5849122098606359,1
3.9484648992173463,0.35584518069314935,2
-0.06951815708963834,-1.523742810442424,1
4.995020353106758,0.332061872535532,2
0.8494043108205102,0.6650470005607116,0
-0.3701746573275661,-1.1147234568044027,1
-0.5879558845604774,-1.6469249380722681,1
-0.7190656566623677,-1.9232519489728288,1
-4.945818634898547,0.6442187684020653,0
4.042892379505986,0.39408961309636964,2
-4.957545964358289,0.6430765366607684,0
-3.876188354182047,0.055628923667121175,0
-3.95264940530328,0.2681090935542483,0
-4.868454582798443,0.47859837212742057,0
1.0567744586612495,2.4941183473173036,1
-0.15210201672558163,-1.186941824300687,1
-0.34924819356817005,-0.9910079919277073,1
4.078866751030445,0.32813698150265885,2
-0.6227211237254202,-1.5641990501776144,1
0.4840588624634061,-1.6461717228512645,1
2.6146178078524676,0.4422892378992105,1
0.43450775805807645,0.8299128229062268,2
-0.1788716870504869,-2.1067105319738517,1
-4.106997266731305,0.31472208060816054,0
0.32384128538688195,-1.2097513548232681,1
-4.29458226541105,0.3490090597636604,0
4.919935718277723,0.18311381713187494,2
-0.22989962143560672,-2.21001128463255,1
-4.136042907147532,0.4225331500645448,0
-0.8521830764673951,1.9289518739855787,0
-0.8471894979214559,-1.5537441205985794,1
0.126559912055322,-1.116453515710121,1
4.497247551151343,0.6938087733757529,2
0.5519511860010811,2.138425516687455,0
-0.3278681966618575,-1.7094107650012813,1
-0.9572145371322252,-1.5783771721135973,1
4.80701835594401,-0.1339508146729611,2
-0.9116645383081379,-1.8953599262012828,1
-4.670483332499696,0.6828474845648738,0
-0.49157087868150445,-1.0432989091730451,1
-0.47648927848427863,-1.261824495852812,1
5.03219458414387,0.13783063490814126,2
-4.021698473723226,0.06533476266354678,0
-0.23992527895862503,-1.7799145564605237,1
-4.619742440530686,0.4813269429624227,0
4.089722200502265,0.4723468153542644,2
-0.05225342970557617,-1.8495002896536141,1
3.976836434611119,0.4233768971237254,2
-4.4312243083857155,0.5702868980185472,0
2.133630612641415,1.650181458259625,2
-5.072848769793447,0.3487217908154877,0
-0.6946272475452235,-1.5812968937305962,1
4.069668616808302,0.28123026522655825,2
-0.5752607339982669,-1.3889852140736156,1
3.9852601310754956,0.3806831970071105,2
-0.2576331605260991,-1.4126448670673486,1
4.893943718547826,0.2367185848240657,2
5.3299956878584815,0.21449402000516185,2
5.017213782893677,0.1906930733334589,2
-4.910501692293749,0.7070644205495413,0
3.7682271445769953,0.36787869048606164,2
-0.16352460825416335,0.8419759995857765,0
0.05558526245209483,-1.2927266161859263,1
-0.33173580012728554,-1.9887463067295261,1
4.827347858907112,0.038175593551958195,2
-0.011741126858302253,-1.9675826326871988,1
-0.15573523987757512,-1.6351309107816823,1
-4.433637268755518,0.2640744061535835,0
-4.637607021068697,0.27183726799135205,0
-4.310999367600349,0.24682310011379954,0
-0.18646994293058128,1.9664450963078755,0
-4.23822344906041,0.16262051088530213,0
-0.3977101088979224,-1.8444921660924276,1
5.214406750511396,-0.16667097874899242,2
4.88639680763449,0.49415114968704227,2
4.649406537792277,0.05071174535756105,2
1.0980422168916817,1.7564228755043252,0
-4.2301239267863675,0.09599947199542815,0
4.4487703914128565,0.34919011497725655,2
4.688611222676452,-0.06324761579462858,2
-0.6375225155196061,-2.0470699248665687,1
-4.471263003031265,0.43763074553183207,0
1.4030989868076251,0.8079237346470007,1
4.4482087970560125,-0.06238754992885391,2
4.474064478160479,0.27669454097853347,2
-4.111480430959825,0.23836748171265254,0
0.17056740813704413,-1.4890929796889132,1
-0.1158395790924091,-1.9143045777135184,1
-0.8945011088166104,-1.4450309723329064,1
-4.276506734376112,0.42958649690834444,0
0.4324258688937328,1.8290459203110432,0
-4.535989480308169,0.3620422275351259,0
-4.468580765970707,0.2700732395702471,0
3.915172120515515,0.33002418507592884,2
0.4235897775707309,1.9532918131992245,1
3.7044487968066333,0.3921385996829926,2
-4.805867222641005,0.3159123473766601,0
0.01361563719012815,1.7768129215330892,1
-0.12332418665745055,-1.9705059459969143,1
-0.8781461943214548,-1.5149413984347873,1
-3.689362469045097,0.14435240986534817,0
-0.8037059059628634,-1.0759861154180783,1
-4.57654484624538,0.3866432812949195,0
1.1372744424531496,2.261872483511183,2
-0.5996065840317503,-0.9588569086967236,1
4.285498685123688,0.48948210310870816,2
-4.263224376161281,0.5007680286195693,0
4.305700139805328,0.31163763856993193,2
-0.7114292996982564,-1.5354322558179994,1
0.6198811729290306,1.5420587904373662,0
-4.8555730867858635,0.4634254276233072,0
0.7382116510859318,-1.74540858748255,1
1.5750357299036672,1.3368179650621206,2
4.858988397541033,0.36207031827397623,2
-4.497564683219714,0.4439472093438127,0
-4.225541924034319,0.22376237129739965,0
-4.378338802864598,0.5463302651772395,0
3.891955898351327,0.3306196300019672,2
-0.6135107810190025,-1.8575701159606408,1
4.384554556565293,-0.04612038496038676,2
-0.12548941570749195,-1.6558367117242818,1
-4.566567546265112,0.39335452528132747,0
-4.6714231689861325,0.44116208082990943,0
-4.809332256446453,0.3677101528007587,0
-0.7097157516181284,-1.9967457123532837,1
-0.9845848055894848,-0.8819450575018029,1
4.666977054731932,0.2959299479650846,2
4.636354087527755,0.0741633167812888,2
4.65263589990629,-0.11070394329613954,2
1.9137870053023371,0.8921056071524822,1
-4.330377644071576,0.29083853465438775,0
-4.360819548144574,0.2945673339054058,0
4.335155177439155,0.04447981200990207,2
-1.0194797187340687,-1.0886129305624606,1
2.871585407500941,1.6316521834246784,0
-0.5257334971764379,-1.8677639972851763,1
-3.9917306760966955,0.24125043228262222,0
4.238731399890115,0.29036106236850695,2
-1.2330028631346883,1.6971108027159065,2
-4.854040758100972,0.45480405856735756,0
0.2684822139527382,-1.7822529502353177,1
4.765437009190411,0.20201266578932267,2
4.913493172228829,0.20087064672846425,2
-0.4460414000808309,-1.5380840941620981,1
-4.908963287576718,0.35885920696040347,0
3.879595148442239,0.10431414068296492,2
-0.2496119893999317,-1.2945732683979245,1
4.000171968577648,0.5168299862334285,2
4.335485910769465,0.19684760557992614,2
-0.663948215604033,-1.8812084588407958,1
4.661740983316266,0.2730915965376453,2
4.644570823809918,0.08467022426347266,2
4.274907268697357,0.32194072864723017,2
-0.6983806475177519,1.7436272564795576,1
-0.27428453212142595,-1.1885696512422215,1
4.222324312688954,0.36373448169179506,2
-0.666466160430215,2.0304903795430875,0
0.005748432861167607,-1.7267646170272006,1
-4.613073263652948,0.41644031756804006,0
5.2733275196526765,0.012859652515386278,2
0.40855223863346557,0.5735562154405002,1
-0.5053855442801553,-1.8575660261113267,1
-3.8090819101064968,0.32684296092164816,0
-0.5328741185143724,-1.9745027640443689,1
-0.5770765528725729,-2.068735962921208,1
5.0995354662417824,0.3311568229046015,2
5.292072432203293,0.08202244944559949,2
-5.121441667779562,0.7794835504088535,0
4.565601229638441,0.35762590370765357,2
-0.44051503144617277,-1.39777006532523,1
-4.584233088454553,0.41145862951965023,0
-0.5490916982639855,-1.8533323667750787,1
-4.140552417368454,0.307297018259355,0
-4.450418893410543,0.3120736428043979,0
4.838982062520319,0.06908138919765162,2
-0.6178005133591914,-1.4112918924900302,1
3.833778527430723,0.17621690759882844,2
-4.369306538332625,0.027489519341893937,0
-4.707239314764569,0.2456657833799481,0
-0.6522276148540719,-0.915166070408966,1
0.1646801240836031,-2.0088458593009104,1
-0.6737756288453592,-1.4297741253188796,1
0.40600737867975506,2.314806293892979,2
1.5914410974123694,1.0572630534837353,0
-0.5353274355393168,-1.0751353513771806,1
0.1076066858082072,-2.0944390134337807,1
0.1600736030986225,-1.5956568129235795,1
-1.0901334949943073,-1.4122168769158858,1
-0.9746057809455566,-1.0398175462679267,1
-4.51004942639311,0.3887360197958114,0
0.46522494640211864,1.4041541171175003,1
-0.7938007718761707,-1.7287772697625838,1
-4.837963445826064,0.5105129489225763,0
-0.16822876346330967,-1.5129686501538853,1
-3.993055398007999,0.2719920375152942,0
-4.535657203040053,0.3954443149615638,0
-0.26631137245551095,-1.2035340256873979,1
-0.21976989396857027,-1.9244123197317298,1
-0.5087636035372005,-1.1483559950849096,1
-4.386440202852068,0.5050488688750091,0
0.0951283352281787,-1.585222876814448,1
-0.9604175499103458,2.2257199942473855,1
4.37561508750121,0.42673024713423874,2
5.429371950708282,-0.03776906017764982,2
-4.6073674217770755,0.2681577944248451,0
0.00044803909898205596,1.3335749261375252,2
-4.561099717505449,0.35310699555783925,0
0.42587970856632706,1.1902283082290412,1
4.377735977018204,0.18668256047177623,2
-4.466177212633454,0.3296433114688719,0
-0.7487617796038295,-1.3035043751311441,1
-0.8113335981355942,-1.5415691606591007,1
4.755039127142391,0.4458105097601935,2
-0.4760735742280219,2.0522872218947517,1
-0.5392785330254969,-0.9349843298549207,1
-0.2446186199240315,-1.5170580543325456,1
3.9489711864706507,0.38055906634076875,2
4.616674536094491,0.3640007331289235,2
-4.605974738468533,0.2951705102134415,0
-4.551234802520003,0.31191496710637234,0
0.8458098814195237,0.26477456299731966,0
4.451534331484413,-0.08082896014976103,2
2.3808479953357393,0.5915224860192408,2
-0.28417515246131303,-2.0129865643290663,1
5.172208295899438,-0.06311495470058505,2
4.75869211301925,-0.05705916736581372,2
-4.681817621301928,0.3033581195510537,0
-4.673571599108454,0.2443936346117281,0
-1.0619691334021553,0.3029054168077542,1
-4.903197592531717,0.299609847861767,0
-4.501870195112345,0.3711193587943874,0
2.2467126282231646,1.4397851138305926,1
-0.9376157877091341,1.341236788851522,0
4.836249660727385,0.27906458307762,2
4.204154605852541,0.24054309188713568,2
1.562987887277165,0.9394982287883249,0
4.026113270054017,0.09641740457843213,2
-0.40370951758521423,-1.7904302355469952,1
-4.986704441630904,0.35714940551869906,0
0.21232442504513865,-1.58098317350011,1
0.9011238153055189,1.8768502225900134,2
4.831299161986807,-0.020691220000614224,2
-0.38576519281395505,-1.4399368877002852,1
4.551043252103684,0.44165952460814356,2
-4.028260110886789,0.14696902763574102,0
4.133884640078042,0.5735663292903579,2
-4.290736667854405,0.17706753052398133,0
-4.112730368146863,0.43622139663609083,0
-4.536342859358165,0.46789866161190735,0
-0.3801722393582275,-1.6302025344930906,1
4.678058477060665,0.11764436485672404,2
-0.37255866984970654,-2.1443608590827328,1
-4.543147185751851,0.44315014836453376,0
4.308874411207016,0.2230262065423749,2
4.142353964617184,0.2333335145019454,2
-0.22817039728410432,-1.6172578136553701,1
-0.11538188080669098,-1.497574681118461,1
-0.21040631091840312,-2.0440846670437303,1
-4.869364195923866,0.5049769993245183,0
-0.7160962258754013,2.1891251360736295,0
4.4167832125218185,0.18709725282694678,2
-0.7784953075427967,-1.0617940556049723,1
3.960527639029065,0.5234538795013471,2
4.365282297792372,0.0186261463125369,2
-0.10437409686517457,-2.1038384701223505,1
4.7557893758219425,0.12800295583719498,2
-0.24609578387600686,1.009027376078081,0
2.3998769636642248,-0.08182135515442114,2
-0.10525327714759264,-1.940331147720632,1
4.255213055357743,0.49683080248880057,2
4.91991977636091,-0.06272788876964606,2
-0.22059269681373472,-1.598318985620271,1
4.512764528740526,0.338265612091665,2
-0.4012653468254999,-1.4293404583318239,1
4.383531914341452,0.12817658066437693,2
0.04651375289358095,1.805591710204765,1
0.6963230741134027,0.15846224178518548,0
0.42166190704159895,-1.5685977896083554,1
0.2273809526460126,2.0403785859616517,2
-4.704060508398254,0.3605439112534741,0
-1.162859259869948,-1.5423631075600062,1
4.473781510612984,0.5626603459371378,2
4.4111583017307066,0.19174891894055993,2
-0.35458226562970113,-1.0283757426964615,1
-4.268992601651199,0.1336676832573644,0
4.413203237848952,0.3234683707920313,2
-4.7298547626764655,0.5967219539301483,0
-0.1303227591229742,-1.5197660563365973,1
0.8283445250372543,1.9202997744264634,1
4.2538209859246265,-0.08323527368083694,2
-4.949308150331168,0.5419463174475869,0
-0.8234319988262802,-1.270383417050229,1
4.000897406803286,0.027728207616906853,2
-0.46468709756484416,1.678473676592195,1
-4.369353755714876,0.32149389655763505,0
-4.539865162053118,0.2897045757603232,0
3.881008496929768,0.35611198967838203,2
0.5371721459418866,-1.5479389880178014,1
-1.5705176129014953,1.4367656091126317,2
1.4323241392519737,0.6684221159580372,1
0.14653258091418553,1.9599207280528805,1
-4.452833498159075,0.2951891508900268,0
0.28469166087860565,0.5725421897867121,2
-4.70897185581944,0.29682651938168475,0
0.16546456758546207,-2.0741221174686317,1
-4.585151814905094,0.2818520675949722,0
1.4339456085198716,1.544267231684795,1
4.880697987407704,0.21575856909158667,2
4.684640661077923,0.36068255092218143,2
0.32019099097998616,-1.4485267502891614,1
-0.9238346141730853,-1.5265039677279715,1
4.494563527270352,0.3283719108432978,2
4.0081391587463155,0.04706878599402394,2
0.7721390287332495,1.4239886637818324,1
4.555789919404875,0.08536405251525207,2
-0.6445507331363279,-1.439505219174951,1
5.08757869686996,7.699629020873136e-05,2
0.07924483126430759,-1.8180147873313837,1
4.9994101259156665,-0.23662998484037578,2
4.417737488553353,0.30918884789392714,2
-4.562598207016384,0.48878650352198366,0
0.11112987839327737,0.7123872363552467,0
0.7558756820053928,2.3007707723575916,2
0.5096072877587361,0.6594381262362908,2
-4.4382626491271,0.5052981938819243,0
1.2651803432857402,1.3925221510085315,0
1.1135369898648155,1.3129005418495734,0
0.843796536220302,1.4542299272915042,2
-4.254447069797559,0.39761681958747164,0
-0.08492798684486001,-1.6956575639150362,1
4.833365767829363,0.06833191892011757,2
-0.4083481952287974,1.409051374040813,1
-0.14017681095547124,-0.9215510829095729,1
-4.210500921103497,0.2332117337154175,0
3.8394288824660103,0.4402130242671685,2
5.028149855424125,0.06669692338636371,2
4.641754512120215,0.07824996049952516,2
-0.3502664225035906,-1.5943846604022218,1
-0.1559409403779401,-1.6536571637148731,1
4.482742883089768,0.12168297760156614,2
1.543394245156017,1.928163631458387,0
-4.648222825537118,0.6458347061112643,0
3.8649094466736376,0.28710132224492607,2
1.5840710056245155,0.8434497529351083,0
3.773944890348403,0.1354415914189485,2
-4.116808016422555,0.1520441370396782,0
-0.10958132568041508,-1.5813997856564703,1
-0.008562969510368001,-2.125842984220839,1
-0.3399846646033987,-1.7878608631679733,1
4.858489096378121,-0.19768467232652864,2
-4.451180603435116,0.42255377092223395,0
0.07400390285670772,-2.0973245915810383,1
4.491210097171419,0.16908333175076112,2
0.6576002341991664,1.3235686434413045,0
-0.22017383811875613,-0.9895764289571982,1
-0.6522214955291907,-1.8667598486044263,1
-4.160195463941047,0.14514961845709398,0
-0.40716403333560053,-1.1796646671568158,1
-4.61493583218188,0.6295492355666603,0
4.916069577969456,0.15970329356847993,2
-5.119024839722419,0.7305143966398023,0
-0.17447885316041686,-1.6854284668651376,1
0.007473801167675029,1.3440911746034452,1
0.12342838511202767,1.935866495289258,2
3.9184104188468476,0.36282527113160806,2
-4.71445737706362,0.4765315597663729,0
-4.838765099006684,0.6280376563116178,0
-0.26257837992088673,2.0157535004508933,1
-4.737667528511578,0.5275850282809058,0
-0.8449932928707339,-1.074204515902966,1
1.524525742448253,1.2039873209761176,2
-4.306610021805854,0.11740894946353915,0
-5.094326916961875,0.6967104309692438,0
4.904509929526479,0.3196059705967688,2
-0.8305044393685871,-0.9894656731444513,1
-4.495280615238367,0.5503071487617236,0
-4.296634552674739,0.29884814065796533,0
4.3165925467677155,-0.03838177819176124,2
4.775312141993734,0.09408077106574624,2
-4.429441458880648,0.3698711446671332,0
-4.475138226258586,0.38484351746657236,0
5.199607505843652,0.045367016212641484,2
4.879579957610394,0.4297187636556407,2
-4.768695243222918,0.24892583468485363,0
4.5569634958720755,0.24051918656660437,2
0.14766249656012317,-1.3363582197816797,1
0.16556822919060432,0.638518051702356,0
4.431160593370031,0.24412517260067382,2
0.49060391829023264,-1.6588670967867505,1
-0.14246814775044708,-1.449081136912147,1
-0.675705877973821,1.5097230024440025,1
4.010321749513536,0.2338782058511402,2
4.539862012882725,0.6182622172741266,2
0.08331450137820262,1.1321649591591474,1
4.343139275042687,0.23452944167046655,2
4.519606333457748,0.1696983523539105,2
-1.0895510493597624,0.8981330118982791,0
-1.194139284516051,-1.4277153812860661,1
-4.401505824132589,0.3040982275231862,0
-0.22588477891068423,-1.9121661100280078,1
4.140666612554673,0.20333486095313513,2
4.557844283867485,0.2744499315714713,2
-4.363876686233551,0.2379969697322424,0
-0.5183758232290697,-1.9480354196087108,1
1.1361303730976717,2.6207425227625354,0
-0.021942713965218685,1.2585660086331139,0
4.499688584941701,0.04167050006679533,2
0.10881624763061581,1.525706440216088,1
-4.432115671106585,0.40189135203690823,0
4.082213707045168,0.4969807837784722,2
-4.158547707383205,0.2377741337560952,0
4.851920852836792,0.09362895312004658,2
4.147777557250317,0.4890880399208576,2
-4.268213888347894,0.30933746867967354,0
-0.5457950402965845,-1.706329041181647,1
0.8776480992709443,1.4012709551840756,0
0.8875707264833047,0.7396089335301537,1
-0.1766539385517323,-1.9373828088758431,1
3.9397794217272146,0.3212790803680299,2
4.7594209242066725,-0.08284185553924613,2
-0.48856800345758883,-1.2377085461421542,1
-0.3201441815232183,-1.6941316195254674,1
-4.646745725015723,0.49184666312764974,0
-0.01367488349942425,1.327515269018454,2
-4.028362695274212,0.3271817492425684,0
-0.21976630833126268,2.566221979531475,2
-4.2346171952161695,0.30540693415396497,0
-3.4487287053894553,0.13011437079579716,0
4.369156073821414,-0.02132995733991384,2
4.59269585302006,-0.2831991700935472,2
4.46242328394778,0.332285190318477,2
4.7017852911132545,-0.03148994245341964,2
0.7130420589984251,0.41382463844960266,2
-4.680092097088821,0.379753748334306,0
-4.303489516705674,0.5170112852306161,0
-4.690884919954637,0.6147574251686152,0
-4.347241639682653,0.22675202192635655,0
4.279316396208713,0.27435684181727177,2
-4.464436168558129,0.5067476837810098,0
4.437682076454265,0.06833791014725209,2
-4.702806223266903,0.5803802493175865,0
0.7449462339348947,1.6182314537864981,2
4.67796639818876,0.18848366555744048,2
-4.168562187872558,0.3291617000925488,0
4.4207746302631135,0.042624893259837524,2
0.6411653026903097,-1.6037772454455972,1
4.03186588222413,0.13545908924710745,2
-4.69929928892145,0.3358012064385176,0
-0.7375124360643563,-1.402788793915144,1
-5.068863193613012,0.5912269104287472,0
-4.85517252865122,0.5846159451073474,0
-4.679122636671657,0.4064898889886104,0
0.027125581246434577,-1.1209240309993431,1
-4.397419139019938,0.17939996814335,0
-4.187895233865593,0.12947151360899534,0
-0.35142611157535913,-1.5907102991351467,1
-0.8309446047779682,-1.047515266035526,1
-0.10524260297592244,-2.142877667549171,1
1.2954180059619747,1.5754058906548187,0
